,employer,min_pos_salary,max_pos_salary,overtime_pay,lump_sum_pay,other_pay,retirement_cost_covered,health_benefits,DOB,pension,employer_url,location
6597,10,56124.0,70536.0,1439.13,0.0,0.0,0.0,23510.64,22-09-1972,2.00% @ 55,www.guts.education,Ahmedabad
6598,15,23587.2,324000.0,0.0,0.0,4042.0,0.0,0.0,02-01-1957,Part-Time Seasonal and Temporary (PST) Retirement Plan,msubaroda.ac.in,Vadodara
6599,19,39456.0,73944.0,0.0,0.0,1850.0,,18602.64,02-02-1959,2.00% @ 60,sdau.edu.in,
6600,16,37380.0,65700.0,0.0,0.0,845.7,,9319.08,03-03-1985,2.00% @ 62,www.nau.in,Navsari
6601,15,132.0,2880.0,0.0,0.0,3300.0,,0.0,24-06-1960,Part-Time Seasonal and Temporary (PST) Retirement Plan,msubaroda.ac.in,
6602,20,44712.0,157800.0,0.0,0.0,1236.0,,17631.72,03-03-1976,2.00% @ 55,saurashtrauniversity.edu,
6603,23,49512.0,66192.0,0.0,0.0,3466.53,,8606.35,23-05-1966,Part-Time Seasonal and Temporary (PST) Retirement Plan,vnsgu.ac.in,Surat
6604,8,22879.56,38749.56,0.0,0.0,2613.5,0.0,0.0,05-11-1950,,gtu.ac.in,Ahmedabad
6605,16,29976.0,42336.0,0.0,0.0,0.0,0.0,0.0,18-06-1968,,www.nau.in,Navsari
6606,15,31200.0,53496.0,0.0,0.0,683.26,,22015.08,05-05-1953,2.00% @ 60,msubaroda.ac.in,Vadodara
6607,19,28152.0,66204.0,0.0,0.0,1413.52,,0.0,20-02-1975,,sdau.edu.in,Palanpur
6608,6,28152.0,66204.0,0.0,0.0,0.0,,22.41,10-02-1957,,gfsu.edu.in,Gandhinagar
6609,10,44976.0,78984.0,0.0,0.0,650.0,,9319.08,19-03-1953,2.00% @ 55,www.guts.education,Ahmedabad
6610,18,28152.0,66204.0,0.0,0.0,0.0,0.0,0.0,25-10-1969,,spuvvn.edu,
6611,15,97968.0,132624.0,0.0,0.0,-51.19,0.0,1464.94,11-08-1954,2.00% @ 55,msubaroda.ac.in,Vadodara
6612,6,37380.0,65700.0,361.24,0.0,650.0,0.0,21860.91,06-02-1954,2.00% @ 55,gfsu.edu.in,Gandhinagar
6613,0,52464.0,125736.0,0.0,0.0,650.0,0.0,17631.72,12-04-1967,2.00% @ 55,www.aau.in,Anand
6614,3,97968.0,187176.0,0.0,0.0,5708.0,0.0,23270.64,05-09-1988,2.00% @ 55,baou.edu.in,Ahmedabad
6615,14,59076.0,131088.0,0.0,0.0,512.0,,2425.25,18-11-1960,2.00% @ 60,www.mkbhavuni.edu.in,Bhavnagar
6616,15,22879.56,38749.56,0.0,0.0,2779.0,0.0,0.0,02-04-1970,,msubaroda.ac.in,Vadodara
6617,18,28152.0,66204.0,0.0,0.0,1079.2,0.0,0.0,05-09-1977,,spuvvn.edu,Vallabh Vidhyanagar
6618,8,97968.0,173388.0,0.0,0.0,0.0,,23270.64,08-05-1950,2.00% @ 55,gtu.ac.in,Ahmedabad
6619,11,30024.0,108996.0,0.0,0.0,60.0,,23270.64,13-11-1987,2.00% @ 60,ngu.ac.in,Patan
6620,8,22879.56,38749.56,0.0,0.0,295.0,,0.0,21-05-1974,,gtu.ac.in,Ahmedabad
6621,14,28079.4,41432.76,0.0,0.0,0.0,,0.0,05-11-1984,,www.mkbhavuni.edu.in,Bhavnagar
6622,18,49512.0,66192.0,0.0,,7095.6,,22015.08,17-06-1986,2.00% @ 62,spuvvn.edu,Vallabh Vidhyanagar
6623,19,85188.0,150792.0,0.0,0.0,250.0,0.0,23270.64,25-03-1980,2.00% @ 55,sdau.edu.in,Palanpur
6624,12,22879.56,38749.56,0.0,0.0,4117.0,,0.0,24-03-1963,,iitram.ac.in,
6625,3,22879.56,38749.56,0.0,0.0,5679.1,0.0,0.0,07-11-1980,,baou.edu.in,Ahmedabad
6626,20,28079.4,41432.76,0.0,0.0,0.0,,0.0,06-04-1966,,saurashtrauniversity.edu,Rajkot
6627,19,22879.56,38749.56,0.0,0.0,2107.6,,0.0,16-06-1972,,sdau.edu.in,Palanpur
6628,8,22879.56,38749.56,0.0,0.0,73.5,0.0,0.0,14-11-1964,,gtu.ac.in,
6629,14,67656.0,143952.0,0.0,0.0,1488.0,0.0,9716.28,18-07-1983,2.00% @ 55,www.mkbhavuni.edu.in,Bhavnagar
6630,9,46764.0,82152.0,0.0,0.0,4980.75,0.0,9237.72,08-07-1971,2.00% @ 55,gujaratuniversity.org.in,
6631,19,28152.0,66204.0,0.0,0.0,1023.03,0.0,0.0,15-10-1978,,sdau.edu.in,
6632,12,77616.0,138960.0,0.0,0.0,290.0,,23270.64,02-09-1968,2.00% @ 55,iitram.ac.in,Ahmedabad
6633,15,59076.0,131088.0,0.0,0.0,0.0,0.0,9319.08,08-05-1975,2.00% @ 62,msubaroda.ac.in,
6634,14,31200.0,53496.0,0.0,0.0,650.0,,15534.24,12-06-1955,2.00% @ 60,www.mkbhavuni.edu.in,Bhavnagar
6635,14,28079.4,41432.76,0.0,0.0,0.0,,0.0,18-01-1955,,www.mkbhavuni.edu.in,
6636,20,22879.56,38749.56,0.0,0.0,4138.85,,0.0,03-06-1963,,saurashtrauniversity.edu,Rajkot
6637,6,49512.0,66192.0,0.0,0.0,0.0,,2179.53,21-06-1958,Part-Time Seasonal and Temporary (PST) Retirement Plan,gfsu.edu.in,Gandhinagar
6638,19,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,17-09-1979,,sdau.edu.in,
6639,19,22879.56,38749.56,0.0,0.0,3825.2,0.0,0.0,23-10-1979,,sdau.edu.in,
6640,19,22879.56,38749.56,0.0,0.0,709.5,0.0,0.0,25-05-1951,,sdau.edu.in,Palanpur
6641,6,28152.0,66204.0,0.0,0.0,0.0,0.0,1769.64,01-01-1958,2.00% @ 62,gfsu.edu.in,Gandhinagar
6642,8,34152.84,333105.48,0.0,,340.45,0.0,0.0,23-10-1967,Part-Time Seasonal and Temporary (PST) Retirement Plan,gtu.ac.in,Ahmedabad
6643,12,85188.0,150792.0,0.0,0.0,0.0,0.0,89.64,18-08-1951,,iitram.ac.in,Ahmedabad
6644,14,22879.56,38749.56,0.0,0.0,83.35,0.0,0.0,16-07-1956,,www.mkbhavuni.edu.in,Bhavnagar
6645,12,31200.0,48888.0,77.85,,2307.0,,7973.35,06-03-1972,2.00% @ 62,iitram.ac.in,
6646,9,60864.0,213120.0,0.0,10604.05,16771.12,,12035.72,09-01-1974,2.00% @ 60,gujaratuniversity.org.in,
6647,2,85188.0,150792.0,0.0,0.0,0.0,,9329.16,15-11-1981,2.00% @ 55,ddu.ac.in,Nadiad
6648,13,22879.56,38749.56,0.0,,3599.7,,0.0,25-03-1981,,kskvku.digitaluniversity.ac,Bhuj
6649,14,22879.56,38749.56,0.0,0.0,724.15,0.0,0.0,13-02-1983,,www.mkbhavuni.edu.in,Bhavnagar
6650,16,67656.0,126600.0,0.0,0.0,0.0,,17631.72,26-06-1983,2.00% @ 62,www.nau.in,Navsari
6651,21,39804.0,58800.0,1287.73,0.0,650.0,,9134.04,19-01-1958,2.00% @ 62,sssu.ac.in,Veraval
6652,8,22879.56,38749.56,0.0,0.0,1498.98,0.0,0.0,07-01-1982,Part-Time Seasonal and Temporary (PST) Retirement Plan,gtu.ac.in,
6653,5,62484.0,79848.0,766.02,0.0,0.0,0.0,0.0,12-02-1971,Part-Time Seasonal and Temporary (PST) Retirement Plan,ayurveduniversity.edu.in,Jamnagar
6654,3,34152.0,59976.0,1081.98,0.0,2570.6,0.0,89.64,21-08-1953,2.00% @ 62,baou.edu.in,Ahmedabad
6655,18,28080.0,52920.0,0.0,,0.0,0.0,0.0,06-02-1960,Part-Time Seasonal and Temporary (PST) Retirement Plan,spuvvn.edu,Vallabh Vidhyanagar
6656,9,22879.56,38749.56,0.0,0.0,5901.25,,0.0,07-05-1967,,gujaratuniversity.org.in,Ahmedabad
6657,8,37380.0,65700.0,0.0,0.0,650.0,0.0,18602.64,01-05-1964,2.00% @ 55,gtu.ac.in,
6658,2,22879.56,38749.56,0.0,0.0,1170.7,0.0,0.0,10-05-1958,,ddu.ac.in,Nadiad
6659,3,28079.4,41432.76,0.0,0.0,0.0,,0.0,17-01-1963,,baou.edu.in,Ahmedabad
6660,20,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,15-07-1982,,saurashtrauniversity.edu,Rajkot
6661,14,59076.0,131088.0,0.0,0.0,0.0,,9090.12,26-02-1961,2.00% @ 62,www.mkbhavuni.edu.in,Bhavnagar
6662,8,22879.56,38749.56,0.0,0.0,0.0,,0.0,17-09-1961,,gtu.ac.in,Ahmedabad
6663,8,49512.0,66192.0,0.0,0.0,1091.4,0.0,1334.7,27-02-1953,Part-Time Seasonal and Temporary (PST) Retirement Plan,gtu.ac.in,Ahmedabad
6664,2,60864.0,213120.0,0.0,0.0,258.0,,9237.72,06-04-1959,2.00% @ 55,ddu.ac.in,Nadiad
6665,19,22879.56,38749.56,0.0,0.0,150.0,0.0,0.0,09-08-1968,,sdau.edu.in,Palanpur
6666,6,59076.0,131088.0,0.0,0.0,2996.01,,9237.72,05-04-1962,2.00% @ 62,gfsu.edu.in,
6667,12,39456.0,73944.0,427.5,0.0,1150.0,,2121.6,10-06-1984,2.00% @ 55,iitram.ac.in,Ahmedabad
6668,7,67656.0,143952.0,0.0,0.0,13380.0,0.0,17631.72,24-04-1982,2.00% @ 55,gnlu.ac.in,Gandhinagar
6669,23,85188.0,150792.0,0.0,0.0,10184.4,0.0,9329.16,19-09-1986,2.00% @ 55,vnsgu.ac.in,Surat
6670,23,46764.0,82152.0,0.0,0.0,650.0,0.0,10778.64,15-02-1983,2.00% @ 55,vnsgu.ac.in,Surat
6671,1,85188.0,150792.0,0.0,0.0,0.0,,17109.6,01-10-1963,2.00% @ 55,www.bknmu.edu.in,Junagadh
6672,4,59076.0,131088.0,0.0,0.0,31352.62,,3614.64,01-04-1955,2.00% @ 60,gu.ac.in,
6673,6,28152.0,66204.0,0.0,0.0,0.0,0.0,89.64,11-11-1952,2.00% @ 62,gfsu.edu.in,Gandhinagar
6674,1,22879.56,38749.56,0.0,0.0,6069.4,,0.0,06-02-1957,,www.bknmu.edu.in,
6675,14,28079.4,41432.76,0.0,0.0,0.0,,0.0,09-05-1981,,www.mkbhavuni.edu.in,Bhavnagar
6676,12,22879.56,38749.56,0.0,0.0,5573.1,,0.0,25-07-1956,,iitram.ac.in,Ahmedabad
6677,19,22879.56,38749.56,0.0,0.0,4165.3,0.0,0.0,13-03-1951,,sdau.edu.in,Palanpur
6678,6,52464.0,125736.0,0.0,0.0,650.0,0.0,8125.56,24-11-1981,2.00% @ 55,gfsu.edu.in,Gandhinagar
6679,14,22879.56,38749.56,0.0,0.0,694.8,,0.0,12-08-1954,,www.mkbhavuni.edu.in,Bhavnagar
6680,15,54648.0,77856.0,0.0,,1023.79,,9237.72,14-07-1970,2.00% @ 55,msubaroda.ac.in,Vadodara
6681,2,59076.0,131088.0,0.0,0.0,1953.2,0.0,2961.03,01-06-1983,Part-Time Seasonal and Temporary (PST) Retirement Plan,ddu.ac.in,
6682,11,85188.0,150792.0,0.0,,16125.0,,9319.08,08-02-1988,2.00% @ 55,ngu.ac.in,
6683,8,54648.0,77856.0,0.0,0.0,3296.16,0.0,9329.16,02-04-1961,2.00% @ 62,gtu.ac.in,
6684,6,22879.56,38749.56,0.0,,0.0,0.0,0.0,23-01-1954,Part-Time Seasonal and Temporary (PST) Retirement Plan,gfsu.edu.in,Gandhinagar
6685,19,38688.0,67980.0,0.0,0.0,191.99,,0.0,23-03-1978,Part-Time Seasonal and Temporary (PST) Retirement Plan,sdau.edu.in,Palanpur
6686,20,44712.0,157800.0,0.0,0.0,624.0,0.0,6212.72,07-09-1966,2.00% @ 62,saurashtrauniversity.edu,Rajkot
6687,20,22879.56,38749.56,0.0,,5184.0,0.0,0.0,27-11-1973,,saurashtrauniversity.edu,
6688,18,37236.0,65448.0,0.0,,0.0,,0.0,12-05-1974,Part-Time Seasonal and Temporary (PST) Retirement Plan,spuvvn.edu,Vallabh Vidhyanagar
6689,16,22879.56,38749.56,0.0,0.0,2393.0,,0.0,15-09-1983,,www.nau.in,
6690,4,132.0,2880.0,0.0,0.0,2000.0,,0.0,02-04-1984,Part-Time Seasonal and Temporary (PST) Retirement Plan,gu.ac.in,
6691,22,31200.0,51660.0,1.28,0.0,0.0,,0.0,05-11-1976,2.00% @ 62,sggu.ac.in,Godhra
6692,7,34152.0,59976.0,0.0,0.0,772.25,,21569.28,05-10-1960,2.00% @ 62,gnlu.ac.in,Gandhinagar
6693,19,22879.56,38749.56,0.0,0.0,1485.0,,0.0,13-10-1967,,sdau.edu.in,Palanpur
6694,18,56316.0,98904.0,0.0,0.0,-27.32,,5295.1,13-07-1984,2.00% @ 62,spuvvn.edu,
6695,6,22879.56,38749.56,0.0,0.0,236.5,,0.0,16-09-1989,,gfsu.edu.in,
6696,10,77616.0,126600.0,0.0,0.0,0.0,0.0,9329.16,17-08-1977,2.00% @ 55,www.guts.education,
6697,15,22879.56,38749.56,0.0,,2018.25,0.0,0.0,22-04-1964,,msubaroda.ac.in,Vadodara
6698,2,49512.0,66192.0,0.0,0.0,1594.4,,0.0,12-06-1983,Part-Time Seasonal and Temporary (PST) Retirement Plan,ddu.ac.in,Nadiad
6699,14,56472.0,75924.0,0.0,0.0,0.0,0.0,9319.08,23-09-1984,2.00% @ 62,www.mkbhavuni.edu.in,
6700,13,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,08-10-1974,,kskvku.digitaluniversity.ac,Bhuj
6701,9,49512.0,66192.0,0.0,0.0,115.0,,2096.34,15-05-1987,Part-Time Seasonal and Temporary (PST) Retirement Plan,gujaratuniversity.org.in,Ahmedabad
6702,4,22879.56,38749.56,0.0,0.0,3647.6,,0.0,03-07-1972,,gu.ac.in,Mehsana
6703,8,22879.56,38749.56,0.0,,3103.0,0.0,0.0,27-09-1978,,gtu.ac.in,
6704,12,22879.56,38749.56,0.0,0.0,709.2,,0.0,26-09-1982,,iitram.ac.in,Ahmedabad
6705,0,62484.0,79848.0,8947.62,0.0,170.81,,15673.76,22-09-1982,2.00% @ 62,www.aau.in,Anand
6706,9,59076.0,131088.0,0.0,0.0,5708.4,,0.0,27-09-1968,Part-Time Seasonal and Temporary (PST) Retirement Plan,gujaratuniversity.org.in,
6707,5,22879.56,38749.56,0.0,0.0,605.0,0.0,0.0,25-10-1977,,ayurveduniversity.edu.in,
6708,10,22879.56,38749.56,0.0,0.0,930.0,,0.0,24-10-1985,,www.guts.education,
6709,4,22879.56,38749.56,0.0,0.0,233.2,0.0,0.0,27-06-1957,,gu.ac.in,Mehsana
6710,7,28152.0,66204.0,0.0,0.0,6400.8,0.0,0.0,17-06-1987,,gnlu.ac.in,Gandhinagar
6711,12,22879.56,38749.56,0.0,0.0,530.2,0.0,0.0,13-02-1969,,iitram.ac.in,
6712,12,22879.56,38749.56,0.0,0.0,1816.7,0.0,0.0,22-07-1963,,iitram.ac.in,Ahmedabad
6713,12,22879.56,38749.56,0.0,0.0,2149.4,,0.0,03-08-1989,,iitram.ac.in,Ahmedabad
6714,9,22879.56,38749.56,0.0,0.0,5863.0,0.0,0.0,02-10-1961,,gujaratuniversity.org.in,Ahmedabad
6715,13,31200.0,51972.0,0.0,0.0,650.0,0.0,23270.64,03-07-1967,2.00% @ 55,kskvku.digitaluniversity.ac,Bhuj
6716,5,22879.56,38749.56,0.0,0.0,1705.0,0.0,0.0,27-02-1980,,ayurveduniversity.edu.in,Jamnagar
6717,22,28596.0,49044.0,1.8,0.0,2375.08,,23871.67,15-09-1952,2.00% @ 62,sggu.ac.in,
6718,23,59076.0,131088.0,0.0,0.0,750.0,0.0,9319.08,13-03-1967,2.00% @ 55,vnsgu.ac.in,Surat
6719,20,22879.56,38749.56,0.0,0.0,729.0,,0.0,10-08-1974,,saurashtrauniversity.edu,Rajkot
6720,4,62340.0,88932.0,0.0,0.0,0.0,0.0,0.0,25-07-1962,,gu.ac.in,Mehsana
6721,8,59076.0,131088.0,0.0,0.0,1902.8,0.0,3878.44,04-01-1950,Part-Time Seasonal and Temporary (PST) Retirement Plan,gtu.ac.in,Ahmedabad
6722,22,66408.0,85752.0,677.61,0.0,250.0,0.0,9237.72,16-05-1988,2.00% @ 62,sggu.ac.in,Godhra
6723,18,22879.56,38749.56,0.0,0.0,6720.0,,0.0,23-04-1970,,spuvvn.edu,
6724,7,28080.0,52920.0,0.0,,0.0,,0.0,10-01-1956,,gnlu.ac.in,Gandhinagar
6725,12,62340.0,88932.0,0.0,0.0,10917.13,,9237.72,19-04-1954,2.00% @ 55,iitram.ac.in,Ahmedabad
6726,3,22879.56,38749.56,0.0,0.0,3010.8,,0.0,17-01-1972,,baou.edu.in,
6727,4,59076.0,131088.0,0.0,0.0,0.0,,89.64,24-06-1958,2.00% @ 62,gu.ac.in,Mehsana
6728,6,54648.0,77856.0,0.0,13284.08,1023.79,,1623.87,14-06-1962,2.00% @ 55,gfsu.edu.in,
6729,18,132.0,2880.0,0.0,0.0,1350.0,0.0,0.0,16-07-1958,Part-Time Seasonal and Temporary (PST) Retirement Plan,spuvvn.edu,Vallabh Vidhyanagar
6730,18,49512.0,66192.0,0.0,0.0,0.0,,0.0,05-10-1979,Part-Time Seasonal and Temporary (PST) Retirement Plan,spuvvn.edu,Vallabh Vidhyanagar
6731,18,46764.0,82152.0,0.0,0.0,650.0,,9237.72,22-01-1950,2.00% @ 55,spuvvn.edu,Vallabh Vidhyanagar
6732,10,22879.56,38749.56,0.0,0.0,467.5,,0.0,22-09-1952,,www.guts.education,Ahmedabad
6733,11,22879.56,38749.56,0.0,0.0,11948.0,,0.0,23-06-1977,,ngu.ac.in,Patan
6734,10,50148.0,71304.0,0.0,0.0,1023.79,0.0,9090.12,08-10-1987,2.00% @ 62,www.guts.education,Ahmedabad
6735,15,67656.0,143952.0,0.0,,7263.0,,9807.72,21-06-1987,2.00% @ 55,msubaroda.ac.in,Vadodara
6736,12,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,15-03-1989,,iitram.ac.in,
6737,12,49512.0,66192.0,0.0,0.0,10080.4,0.0,18057.15,10-03-1962,2.00% @ 55,iitram.ac.in,Ahmedabad
6738,15,22879.56,38749.56,0.0,0.0,994.5,0.0,0.0,12-07-1951,,msubaroda.ac.in,Vadodara
6739,6,44712.0,157800.0,0.0,0.0,396.0,0.0,8998.68,15-04-1986,2.00% @ 55,gfsu.edu.in,Gandhinagar
6740,15,67656.0,143952.0,0.0,0.0,0.0,0.0,23270.64,01-03-1953,2.00% @ 55,msubaroda.ac.in,Vadodara
6741,23,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,13-07-1954,,vnsgu.ac.in,Surat
6742,9,59076.0,131088.0,0.0,0.0,2278.73,,89.64,12-11-1962,Part-Time Seasonal and Temporary (PST) Retirement Plan,gujaratuniversity.org.in,
6743,22,44712.0,157800.0,0.0,0.0,367.84,0.0,89.64,09-07-1950,2.00% @ 62,sggu.ac.in,Godhra
6744,18,22879.56,38749.56,0.0,0.0,2076.0,0.0,0.0,21-02-1967,,spuvvn.edu,Vallabh Vidhyanagar
6745,1,22879.56,38749.56,0.0,0.0,3481.36,0.0,0.0,04-05-1973,,www.bknmu.edu.in,
6746,22,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,09-05-1979,Part-Time Seasonal and Temporary (PST) Retirement Plan,sggu.ac.in,Godhra
6747,15,22879.56,38749.56,0.0,0.0,0.0,,0.0,16-11-1975,,msubaroda.ac.in,
6748,10,22879.56,38749.56,0.0,0.0,193.8,,0.0,09-06-1966,,www.guts.education,Ahmedabad
6749,16,31200.0,44604.0,112.5,0.0,561.0,0.0,2152.14,05-07-1974,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.nau.in,Navsari
6750,8,22879.56,38749.56,0.0,0.0,126.5,0.0,0.0,01-03-1983,,gtu.ac.in,Ahmedabad
6751,6,22879.56,38749.56,0.0,0.0,2785.5,0.0,0.0,08-01-1950,,gfsu.edu.in,Gandhinagar
6752,6,22879.56,291194.4,0.0,,0.0,0.0,0.0,15-04-1977,Part-Time Seasonal and Temporary (PST) Retirement Plan,gfsu.edu.in,Gandhinagar
6753,20,49512.0,66192.0,0.0,,0.0,0.0,1769.64,22-02-1982,2.00% @ 55,saurashtrauniversity.edu,Rajkot
6754,9,67656.0,143952.0,0.0,0.0,3745.56,0.0,9329.16,13-04-1954,2.00% @ 55,gujaratuniversity.org.in,
6755,14,28080.0,52920.0,0.0,0.0,0.0,0.0,0.0,24-03-1951,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.mkbhavuni.edu.in,Bhavnagar
6756,2,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,16-11-1987,,ddu.ac.in,
6757,17,22879.56,38749.56,0.0,,6331.0,,0.0,16-04-1981,,rsu.ac.in,Ahmedabad
6758,0,59076.0,131088.0,0.0,,475.7,,0.0,11-03-1954,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.aau.in,Anand
6759,21,22879.56,38749.56,0.0,0.0,828.0,0.0,0.0,10-11-1988,,sssu.ac.in,
6760,10,85188.0,150792.0,0.0,0.0,0.0,0.0,9319.08,25-07-1976,2.00% @ 55,www.guts.education,Ahmedabad
6761,18,28152.0,66204.0,0.0,,0.0,,0.0,20-06-1958,,spuvvn.edu,
6762,18,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,20-07-1968,,spuvvn.edu,Vallabh Vidhyanagar
6763,12,7260.0,60312.0,0.0,0.0,5428.28,0.0,0.0,09-07-1970,2.00% @ 55,iitram.ac.in,Ahmedabad
6764,8,37380.0,65700.0,115.67,0.0,650.0,0.0,17109.6,04-11-1955,2.00% @ 62,gtu.ac.in,Ahmedabad
6765,12,37380.0,65700.0,0.0,,650.0,0.0,17631.72,06-08-1969,2.00% @ 62,iitram.ac.in,Ahmedabad
6766,8,22879.56,38749.56,0.0,0.0,2522.0,,0.0,17-09-1957,,gtu.ac.in,Ahmedabad
6767,0,22879.56,38749.56,0.0,0.0,2260.8,0.0,0.0,17-05-1973,,www.aau.in,Anand
6768,8,37908.0,79956.0,0.0,0.0,710.63,0.0,9237.72,01-03-1989,2.00% @ 55,gtu.ac.in,
6769,12,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,02-11-1987,,iitram.ac.in,Ahmedabad
6770,19,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,06-03-1969,,sdau.edu.in,
6771,8,32556.0,59856.0,7449.19,0.0,1724.89,0.0,23270.64,25-07-1972,2.00% @ 55,gtu.ac.in,Ahmedabad
6772,10,59076.0,131088.0,0.0,0.0,0.0,,17631.72,11-06-1956,2.00% @ 62,www.guts.education,Ahmedabad
6773,0,22879.56,38749.56,0.0,0.0,156.0,,0.0,23-04-1961,,www.aau.in,Anand
6774,14,28152.0,66204.0,0.0,0.0,0.0,0.0,0.0,17-06-1988,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.mkbhavuni.edu.in,Bhavnagar
6775,14,22879.56,38749.56,0.0,,1909.6,0.0,0.0,11-10-1967,,www.mkbhavuni.edu.in,Bhavnagar
6776,10,22879.56,38749.56,0.0,,2769.0,0.0,0.0,11-02-1958,,www.guts.education,Ahmedabad
6777,4,22879.56,38749.56,0.0,0.0,3837.9,,0.0,13-04-1969,,gu.ac.in,Mehsana
6778,19,59076.0,131088.0,0.0,0.0,300.0,0.0,0.0,09-11-1964,2.00% @ 55,sdau.edu.in,Palanpur
6779,23,22879.56,38749.56,0.0,0.0,3615.0,,0.0,08-10-1988,,vnsgu.ac.in,Surat
6780,10,22879.56,38749.56,0.0,0.0,0.0,,0.0,11-04-1961,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.guts.education,Ahmedabad
6781,11,69792.0,88488.0,12973.78,0.0,0.0,0.0,23510.64,16-05-1981,2.00% @ 62,ngu.ac.in,Patan
6782,2,28079.4,41432.76,0.0,0.0,0.0,,0.0,15-09-1981,,ddu.ac.in,
6783,10,132.0,2880.0,0.0,0.0,250.0,0.0,0.0,07-11-1987,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.guts.education,Ahmedabad
6784,2,59076.0,131088.0,0.0,,0.0,,0.0,03-11-1972,,ddu.ac.in,Nadiad
6785,22,39456.0,73944.0,0.0,,0.0,0.0,0.0,03-11-1959,Part-Time Seasonal and Temporary (PST) Retirement Plan,sggu.ac.in,Godhra
6786,19,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,25-08-1988,,sdau.edu.in,
6787,4,132.0,2880.0,0.0,0.0,1400.0,,0.0,15-04-1962,Part-Time Seasonal and Temporary (PST) Retirement Plan,gu.ac.in,Mehsana
6788,20,22879.56,38749.56,0.0,0.0,4231.5,0.0,0.0,24-01-1985,,saurashtrauniversity.edu,Rajkot
6789,16,22879.56,38749.56,0.0,0.0,8352.75,0.0,0.0,03-08-1989,,www.nau.in,Navsari
6790,5,22879.56,38749.56,0.0,0.0,100.1,0.0,0.0,04-06-1961,,ayurveduniversity.edu.in,Jamnagar
6791,14,49512.0,66192.0,0.0,0.0,669.01,0.0,5983.9,24-04-1955,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.mkbhavuni.edu.in,Bhavnagar
6792,14,44712.0,157800.0,0.0,0.0,258.0,0.0,9237.72,05-09-1985,2.00% @ 55,www.mkbhavuni.edu.in,Bhavnagar
6793,8,49512.0,66192.0,0.0,0.0,0.0,,17631.72,01-03-1964,2.00% @ 62,gtu.ac.in,Ahmedabad
6794,15,22879.56,38749.56,0.0,0.0,853.6,,0.0,05-03-1963,,msubaroda.ac.in,Vadodara
6795,14,59076.0,131088.0,0.0,0.0,5023.0,0.0,1769.64,25-03-1967,2.00% @ 62,www.mkbhavuni.edu.in,
6796,18,48720.0,91296.0,0.0,0.0,325.0,,0.0,22-10-1964,2.00% @ 62,spuvvn.edu,Vallabh Vidhyanagar
6797,8,22879.56,38749.56,0.0,0.0,7086.5,,0.0,07-04-1961,,gtu.ac.in,Ahmedabad
6798,8,85188.0,150792.0,0.0,,19695.61,0.0,7078.95,16-05-1953,,gtu.ac.in,Ahmedabad
6799,2,22879.56,38749.56,0.0,,6193.0,0.0,0.0,02-10-1962,,ddu.ac.in,Nadiad
6800,15,22879.56,38749.56,0.0,0.0,1378.8,,0.0,24-10-1951,Part-Time Seasonal and Temporary (PST) Retirement Plan,msubaroda.ac.in,Vadodara
6801,23,59076.0,131088.0,0.0,0.0,12672.0,0.0,17631.72,05-07-1966,2.00% @ 62,vnsgu.ac.in,Surat
6802,6,28079.4,41432.76,0.0,0.0,0.0,,0.0,12-01-1975,,gfsu.edu.in,Gandhinagar
6803,2,22879.56,38749.56,0.0,0.0,4420.0,,0.0,22-04-1961,,ddu.ac.in,
6804,19,28079.4,41432.76,0.0,0.0,0.0,,0.0,23-08-1974,,sdau.edu.in,
6805,15,59076.0,131088.0,0.0,0.0,3114.14,,13223.79,21-02-1986,2.00% @ 55,msubaroda.ac.in,Vadodara
6806,10,34152.0,59976.0,0.0,0.0,650.0,0.0,3800.04,08-05-1986,2.00% @ 62,www.guts.education,Ahmedabad
6807,8,22879.56,38749.56,0.0,0.0,1305.0,0.0,0.0,10-07-1971,,gtu.ac.in,Ahmedabad
6808,11,44652.0,78444.0,0.0,0.0,650.0,,22015.08,05-09-1984,2.00% @ 62,ngu.ac.in,Patan
6809,0,59076.0,131088.0,0.0,0.0,61333.48,0.0,10778.64,25-06-1973,2.00% @ 62,www.aau.in,
6810,14,31200.0,51972.0,0.0,0.0,1086.0,0.0,9329.16,10-02-1954,2.00% @ 55,www.mkbhavuni.edu.in,Bhavnagar
