,employer,min_pos_salary,max_pos_salary,overtime_pay,lump_sum_pay,other_pay,retirement_cost_covered,health_benefits,DOB,pension,employer_url,location
18277,16,60864.0,213120.0,0.0,0.0,258.0,0.0,9319.08,06-11-1987,2.00% @ 55,www.nau.in,
18278,15,22879.56,38749.56,0.0,0.0,1536.0,0.0,0.0,26-07-1987,Part-Time Seasonal and Temporary (PST) Retirement Plan,msubaroda.ac.in,Vadodara
18279,18,56316.0,98904.0,0.0,,650.0,,23270.64,04-08-1984,2.00% @ 55,spuvvn.edu,Vallabh Vidhyanagar
18280,22,31200.0,48888.0,25.12,0.0,0.0,0.0,0.0,05-11-1962,2.00% @ 55,sggu.ac.in,Godhra
18281,10,22879.56,38749.56,0.0,0.0,135.3,0.0,0.0,13-01-1974,,www.guts.education,Ahmedabad
18282,3,22879.56,38749.56,0.0,,5833.5,0.0,0.0,18-06-1980,,baou.edu.in,Ahmedabad
18283,6,46764.0,82152.0,0.0,0.0,0.0,,8426.7,23-10-1971,2.00% @ 62,gfsu.edu.in,Gandhinagar
18284,14,49512.0,66192.0,0.0,0.0,1000.0,0.0,17631.72,10-02-1966,2.00% @ 62,www.mkbhavuni.edu.in,
18285,14,22879.56,38749.56,0.0,0.0,7781.1,,0.0,22-03-1972,,www.mkbhavuni.edu.in,
18286,15,50148.0,71304.0,0.0,0.0,1023.79,,17109.6,25-10-1971,2.00% @ 62,msubaroda.ac.in,Vadodara
18287,14,31200.0,48888.0,0.0,0.0,4865.61,0.0,23270.64,17-08-1960,2.00% @ 60,www.mkbhavuni.edu.in,Bhavnagar
18288,22,49512.0,66192.0,0.0,0.0,4867.2,0.0,0.0,27-06-1959,Part-Time Seasonal and Temporary (PST) Retirement Plan,sggu.ac.in,
18289,10,26928.0,38172.0,0.0,0.0,0.0,,0.0,14-07-1973,,www.guts.education,Ahmedabad
18290,8,22879.56,38749.56,0.0,0.0,4826.35,0.0,0.0,06-01-1970,,gtu.ac.in,Ahmedabad
18291,11,22879.56,38749.56,0.0,0.0,7780.0,,0.0,08-11-1952,,ngu.ac.in,Patan
18292,9,85188.0,150792.0,0.0,,30153.3,0.0,17631.72,03-01-1978,2.00% @ 55,gujaratuniversity.org.in,Ahmedabad
18293,15,14496.0,38028.0,0.0,0.0,12561.0,0.0,0.0,20-04-1979,Part-Time Seasonal and Temporary (PST) Retirement Plan,msubaroda.ac.in,
18294,7,22879.56,38749.56,0.0,0.0,4019.75,0.0,0.0,03-07-1960,,gnlu.ac.in,
18295,12,28079.4,41432.76,0.0,0.0,0.0,,0.0,09-03-1965,,iitram.ac.in,Ahmedabad
18296,8,49248.0,86508.0,0.0,0.0,650.0,0.0,23270.64,27-11-1950,2.00% @ 55,gtu.ac.in,Ahmedabad
18297,23,22879.56,38749.56,0.0,0.0,2640.0,0.0,0.0,22-04-1977,,vnsgu.ac.in,
18298,15,31200.0,53496.0,0.0,117.42,185.31,,0.0,13-10-1983,Part-Time Seasonal and Temporary (PST) Retirement Plan,msubaroda.ac.in,Vadodara
18299,20,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,04-06-1958,,saurashtrauniversity.edu,
18300,2,49512.0,66192.0,0.0,0.0,1461.53,0.0,82.17,27-05-1964,Part-Time Seasonal and Temporary (PST) Retirement Plan,ddu.ac.in,Nadiad
18301,8,22879.56,38749.56,0.0,0.0,7548.5,0.0,0.0,15-09-1988,,gtu.ac.in,Ahmedabad
18302,8,66408.0,85752.0,3147.69,0.0,0.0,,23510.64,07-01-1952,2.00% @ 55,gtu.ac.in,Ahmedabad
18303,11,59076.0,131088.0,0.0,0.0,16545.37,0.0,18691.55,10-10-1986,2.00% @ 62,ngu.ac.in,Patan
18304,10,40452.0,75792.0,1929.07,0.0,700.0,,9319.08,18-08-1968,2.00% @ 55,www.guts.education,Ahmedabad
18305,6,85188.0,150792.0,0.0,0.0,0.0,,17631.72,01-06-1977,2.00% @ 55,gfsu.edu.in,Gandhinagar
18306,8,28079.4,41432.76,0.0,,0.0,0.0,0.0,22-10-1986,,gtu.ac.in,
18307,20,67656.0,143952.0,0.0,0.0,9961.89,0.0,0.0,01-07-1960,Part-Time Seasonal and Temporary (PST) Retirement Plan,saurashtrauniversity.edu,
18308,9,59076.0,131088.0,0.0,0.0,423.19,,9329.16,27-08-1963,Part-Time Seasonal and Temporary (PST) Retirement Plan,gujaratuniversity.org.in,
18309,10,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,21-01-1955,,www.guts.education,Ahmedabad
18310,11,22879.56,38749.56,0.0,0.0,6065.8,,0.0,23-08-1975,,ngu.ac.in,Patan
18311,12,22879.56,38749.56,0.0,0.0,2057.0,,0.0,16-08-1967,,iitram.ac.in,Ahmedabad
18312,8,85188.0,150792.0,0.0,0.0,23521.6,0.0,6302.36,21-04-1963,,gtu.ac.in,Ahmedabad
18313,5,22879.56,38749.56,0.0,0.0,5595.61,0.0,0.0,06-09-1989,,ayurveduniversity.edu.in,
18314,14,54648.0,77856.0,0.0,0.0,1023.79,,9636.52,08-08-1984,2.00% @ 55,www.mkbhavuni.edu.in,Bhavnagar
18315,8,28079.4,41432.76,0.0,,0.0,0.0,0.0,17-06-1958,,gtu.ac.in,Ahmedabad
18316,18,49512.0,66192.0,0.0,0.0,0.0,,0.0,26-06-1968,Part-Time Seasonal and Temporary (PST) Retirement Plan,spuvvn.edu,Vallabh Vidhyanagar
18317,18,28080.0,52920.0,0.0,0.0,3712.0,0.0,0.0,23-02-1983,Part-Time Seasonal and Temporary (PST) Retirement Plan,spuvvn.edu,Vallabh Vidhyanagar
18318,23,49512.0,66192.0,0.0,0.0,150.0,0.0,0.0,03-03-1961,,vnsgu.ac.in,Surat
18319,16,62340.0,88932.0,0.0,0.0,1023.79,0.0,23270.64,16-08-1988,2.00% @ 55,www.nau.in,Navsari
18320,9,52464.0,125736.0,0.0,0.0,650.0,0.0,23270.64,07-11-1957,2.00% @ 55,gujaratuniversity.org.in,Ahmedabad
18321,22,28079.4,41432.76,0.0,0.0,90.0,0.0,0.0,22-04-1974,,sggu.ac.in,
18322,19,22879.56,38749.56,0.0,0.0,2272.23,0.0,0.0,08-04-1980,,sdau.edu.in,Palanpur
18323,18,22879.56,38749.56,0.0,0.0,17570.96,,0.0,09-07-1960,,spuvvn.edu,Vallabh Vidhyanagar
18324,4,132.0,2880.0,0.0,0.0,1600.0,0.0,0.0,20-02-1983,Part-Time Seasonal and Temporary (PST) Retirement Plan,gu.ac.in,Mehsana
18325,8,28080.0,52920.0,0.0,0.0,0.0,,0.0,06-01-1975,,gtu.ac.in,Ahmedabad
18326,10,59076.0,131088.0,0.0,0.0,453.9,,4153.41,02-06-1963,2.00% @ 62,www.guts.education,Ahmedabad
18327,14,22879.56,38749.56,0.0,0.0,2448.6,0.0,0.0,21-11-1970,,www.mkbhavuni.edu.in,Bhavnagar
18328,1,46764.0,82152.0,0.0,0.0,1445.0,,9329.16,27-09-1972,2.00% @ 55,www.bknmu.edu.in,Junagadh
18329,7,49512.0,66192.0,0.0,0.0,2240.53,0.0,89.64,03-10-1965,2.00% @ 62,gnlu.ac.in,Gandhinagar
18330,9,49512.0,66192.0,0.0,,91.0,,0.0,26-08-1984,2.00% @ 62,gujaratuniversity.org.in,Ahmedabad
18331,19,56184.0,86820.0,20424.33,0.0,15032.6,7118.07,22640.64,24-02-1984,3.00% @ 50,sdau.edu.in,Palanpur
18332,0,49512.0,66192.0,0.0,0.0,1603.2,,1641.95,03-07-1986,2.00% @ 62,www.aau.in,
18333,12,85188.0,150792.0,0.0,0.0,300.0,0.0,23270.64,23-10-1964,2.00% @ 55,iitram.ac.in,Ahmedabad
18334,2,59076.0,131088.0,0.0,0.0,2812.04,0.0,7188.71,19-02-1954,2.00% @ 55,ddu.ac.in,Nadiad
18335,8,22879.56,38749.56,0.0,0.0,4389.5,0.0,0.0,06-11-1962,,gtu.ac.in,Ahmedabad
18336,7,59076.0,131088.0,0.0,0.0,3064.03,,0.0,11-10-1952,,gnlu.ac.in,Gandhinagar
18337,9,92088.0,292068.0,0.0,0.0,90.0,,17109.6,01-06-1961,2.00% @ 55,gujaratuniversity.org.in,Ahmedabad
18338,12,28152.0,66204.0,0.0,,1500.0,0.0,0.0,24-06-1980,,iitram.ac.in,Ahmedabad
18339,8,59076.0,131088.0,0.0,0.0,11800.0,0.0,9319.08,15-07-1973,2.00% @ 62,gtu.ac.in,Ahmedabad
18340,20,22879.56,38749.56,0.0,0.0,24.0,0.0,0.0,14-09-1981,,saurashtrauniversity.edu,Rajkot
18341,13,59076.0,131088.0,0.0,,851.07,0.0,10768.56,18-10-1953,2.00% @ 55,kskvku.digitaluniversity.ac,Bhuj
18342,11,59076.0,131088.0,0.0,0.0,0.0,,0.0,01-07-1972,,ngu.ac.in,
18343,4,28079.4,41432.76,0.0,0.0,0.0,,0.0,27-10-1956,,gu.ac.in,Mehsana
18344,22,66408.0,85752.0,7719.15,0.0,1037.36,0.0,9237.72,20-04-1951,2.00% @ 55,sggu.ac.in,Godhra
18345,20,44712.0,157800.0,0.0,0.0,6611.0,0.0,9237.72,08-10-1985,2.00% @ 62,saurashtrauniversity.edu,
18346,7,22879.56,38749.56,0.0,0.0,707.3,,0.0,09-06-1989,,gnlu.ac.in,Gandhinagar
18347,22,23587.2,324000.0,0.0,0.0,13075.0,,0.0,12-07-1977,Part-Time Seasonal and Temporary (PST) Retirement Plan,sggu.ac.in,
18348,6,59076.0,131088.0,0.0,0.0,0.0,0.0,6817.59,19-02-1977,2.00% @ 62,gfsu.edu.in,Gandhinagar
18349,9,59076.0,131088.0,0.0,0.0,4590.09,,89.64,12-10-1976,2.00% @ 62,gujaratuniversity.org.in,Ahmedabad
18350,10,85188.0,150792.0,0.0,0.0,9135.0,0.0,6989.31,04-11-1983,2.00% @ 55,www.guts.education,Ahmedabad
18351,14,59076.0,131088.0,0.0,0.0,5717.39,0.0,8845.2,22-01-1969,2.00% @ 62,www.mkbhavuni.edu.in,
18352,1,22879.56,38749.56,0.0,0.0,1044.0,,0.0,22-03-1953,,www.bknmu.edu.in,
18353,0,28079.4,41432.76,0.0,0.0,0.0,,0.0,13-06-1959,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.aau.in,Anand
18354,22,22879.56,38749.56,0.0,0.0,786.0,,0.0,22-05-1987,Part-Time Seasonal and Temporary (PST) Retirement Plan,sggu.ac.in,
18355,21,22879.56,38749.56,0.0,,107.8,0.0,0.0,10-07-1952,,sssu.ac.in,Veraval
18356,10,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,27-06-1970,,www.guts.education,Ahmedabad
18357,14,26928.0,38172.0,0.0,0.0,123.5,0.0,0.0,20-10-1969,,www.mkbhavuni.edu.in,Bhavnagar
18358,4,14496.0,38028.0,0.0,0.0,9135.0,,0.0,08-08-1957,Part-Time Seasonal and Temporary (PST) Retirement Plan,gu.ac.in,
18359,2,22879.56,38749.56,0.0,,6334.6,,0.0,18-04-1971,,ddu.ac.in,Nadiad
18360,0,14496.0,38028.0,0.0,0.0,10004.8,,0.0,12-11-1970,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.aau.in,Anand
18361,20,61824.0,95412.0,30323.51,0.0,9930.47,0.0,9056.52,13-02-1985,2.50% @ 57,saurashtrauniversity.edu,
18362,2,22879.56,38749.56,0.0,0.0,4141.41,,0.0,12-05-1963,,ddu.ac.in,
18363,9,59076.0,131088.0,0.0,0.0,0.0,,1349.64,16-11-1981,Part-Time Seasonal and Temporary (PST) Retirement Plan,gujaratuniversity.org.in,
18364,5,22879.56,38749.56,0.0,0.0,6031.64,,0.0,07-05-1965,,ayurveduniversity.edu.in,Jamnagar
18365,19,22879.56,38749.56,0.0,0.0,154.0,0.0,0.0,02-03-1978,,sdau.edu.in,Palanpur
18366,22,22879.56,38749.56,0.0,0.0,2562.67,,0.0,13-06-1987,,sggu.ac.in,Godhra
18367,19,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,23-10-1984,,sdau.edu.in,Palanpur
18368,8,28079.4,41432.76,0.0,0.0,709.5,0.0,0.0,19-05-1973,,gtu.ac.in,Ahmedabad
18369,15,22879.56,38749.56,0.0,0.0,8453.4,,0.0,19-03-1966,,msubaroda.ac.in,Vadodara
18370,22,22879.56,38749.56,0.0,0.0,548.8,0.0,0.0,16-04-1954,,sggu.ac.in,Godhra
18371,11,50148.0,71304.0,0.0,0.0,1148.79,,17631.72,23-02-1967,2.00% @ 62,ngu.ac.in,Patan
18372,3,49512.0,66192.0,0.0,0.0,0.0,0.0,0.0,07-04-1956,Part-Time Seasonal and Temporary (PST) Retirement Plan,baou.edu.in,Ahmedabad
18373,14,34152.84,333105.48,0.0,0.0,0.0,,0.0,20-11-1986,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.mkbhavuni.edu.in,Bhavnagar
18374,23,22879.56,38749.56,0.0,0.0,167.5,0.0,0.0,10-10-1958,,vnsgu.ac.in,Surat
18375,10,26928.0,38172.0,0.0,0.0,0.0,,0.0,04-02-1982,,www.guts.education,Ahmedabad
18376,9,59076.0,131088.0,0.0,0.0,0.0,0.0,5795.25,17-07-1967,2.00% @ 62,gujaratuniversity.org.in,Ahmedabad
18377,9,85188.0,150792.0,0.0,,0.0,,89.64,05-08-1985,,gujaratuniversity.org.in,Ahmedabad
18378,9,22879.56,291194.4,0.0,0.0,0.0,,0.0,11-06-1965,Part-Time Seasonal and Temporary (PST) Retirement Plan,gujaratuniversity.org.in,Ahmedabad
18379,18,50148.0,71304.0,0.0,22.61,0.0,,0.0,09-08-1986,Part-Time Seasonal and Temporary (PST) Retirement Plan,spuvvn.edu,Vallabh Vidhyanagar
18380,8,56472.0,75924.0,0.0,0.0,0.0,0.0,22710.84,08-06-1969,2.00% @ 55,gtu.ac.in,Ahmedabad
18381,19,49512.0,66192.0,0.0,0.0,0.0,,0.0,01-02-1989,Part-Time Seasonal and Temporary (PST) Retirement Plan,sdau.edu.in,Palanpur
18382,18,33468.0,58812.0,5046.11,0.0,1650.0,0.0,18602.64,24-03-1954,2.00% @ 55,spuvvn.edu,Vallabh Vidhyanagar
18383,1,59076.0,131088.0,0.0,0.0,250.0,,9319.08,27-05-1966,2.00% @ 62,www.bknmu.edu.in,Junagadh
18384,0,31200.0,53496.0,0.0,0.0,650.0,,9237.72,15-04-1978,2.00% @ 62,www.aau.in,Anand
18385,16,22879.56,38749.56,0.0,0.0,4468.5,,0.0,24-04-1979,,www.nau.in,Navsari
18386,6,67656.0,143952.0,0.0,,15664.02,,21569.28,20-09-1970,2.00% @ 60,gfsu.edu.in,Gandhinagar
18387,19,44712.0,157800.0,0.0,0.0,762.0,0.0,17631.72,26-05-1987,2.00% @ 55,sdau.edu.in,
18388,15,28079.4,41432.76,0.0,0.0,0.0,,0.0,03-08-1964,,msubaroda.ac.in,Vadodara
18389,20,67656.0,143952.0,0.0,0.0,8270.0,0.0,17631.72,23-09-1975,2.00% @ 55,saurashtrauniversity.edu,Rajkot
18390,3,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,10-11-1957,,baou.edu.in,Ahmedabad
18391,9,49512.0,66192.0,0.0,0.0,56.0,0.0,9194.16,26-11-1960,2.00% @ 60,gujaratuniversity.org.in,Ahmedabad
18392,20,39456.0,73944.0,0.0,0.0,3992.0,0.0,9237.72,05-11-1965,2.00% @ 55,saurashtrauniversity.edu,Rajkot
18393,10,77616.0,165516.0,0.0,0.0,11682.0,0.0,23270.64,01-05-1988,2.00% @ 55,www.guts.education,
18394,14,63900.0,112248.0,0.0,0.0,650.0,,9237.72,02-01-1976,2.00% @ 62,www.mkbhavuni.edu.in,
18395,6,22879.56,38749.56,0.0,0.0,3378.75,0.0,0.0,24-11-1977,,gfsu.edu.in,
18396,16,49512.0,66192.0,0.0,0.0,10128.5,0.0,0.0,26-06-1963,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.nau.in,
18397,12,28079.4,41432.76,0.0,0.0,0.0,,0.0,16-01-1967,,iitram.ac.in,Ahmedabad
18398,22,26928.0,38172.0,0.0,0.0,0.0,,0.0,02-10-1959,,sggu.ac.in,
18399,12,28152.0,66204.0,0.0,0.0,2623.67,0.0,0.0,08-02-1982,,iitram.ac.in,Ahmedabad
18400,23,22879.56,38749.56,0.0,0.0,1740.0,,0.0,19-06-1975,,vnsgu.ac.in,Surat
18401,1,28079.4,41432.76,0.0,,0.0,,0.0,01-07-1975,,www.bknmu.edu.in,Junagadh
18402,0,22879.56,38749.56,0.0,0.0,740.4,,0.0,15-06-1968,,www.aau.in,Anand
18403,6,22879.56,38749.56,0.0,0.0,0.0,,0.0,08-05-1950,Part-Time Seasonal and Temporary (PST) Retirement Plan,gfsu.edu.in,
18404,2,22879.56,38749.56,0.0,0.0,2991.5,0.0,0.0,18-05-1976,,ddu.ac.in,Nadiad
18405,2,132.0,2880.0,0.0,0.0,1207.92,,0.0,13-05-1959,Part-Time Seasonal and Temporary (PST) Retirement Plan,ddu.ac.in,Nadiad
18406,10,28079.4,41432.76,0.0,0.0,0.0,,0.0,23-09-1962,,www.guts.education,
18407,19,22879.56,38749.56,342.06,0.0,3625.6,0.0,0.0,27-10-1968,,sdau.edu.in,Palanpur
18408,18,22879.56,38749.56,0.0,0.0,7679.63,0.0,0.0,02-06-1951,,spuvvn.edu,Vallabh Vidhyanagar
18409,14,22879.56,38749.56,0.0,0.0,165.0,0.0,0.0,10-01-1985,,www.mkbhavuni.edu.in,Bhavnagar
18410,9,22879.56,38749.56,0.0,0.0,7918.98,,0.0,23-06-1976,,gujaratuniversity.org.in,Ahmedabad
18411,10,28079.4,41432.76,0.0,0.0,0.0,,0.0,11-01-1987,,www.guts.education,Ahmedabad
18412,14,49512.0,66192.0,0.0,,-115.52,0.0,2806.29,04-01-1985,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.mkbhavuni.edu.in,
18413,6,28152.0,66204.0,0.0,0.0,6996.0,0.0,22.41,09-06-1950,,gfsu.edu.in,Gandhinagar
18414,15,85188.0,150792.0,0.0,0.0,45888.6,0.0,23270.64,22-01-1978,2.00% @ 55,msubaroda.ac.in,Vadodara
18415,18,30024.0,108996.0,0.0,0.0,0.0,,9029.16,22-01-1963,2.00% @ 62,spuvvn.edu,
18416,7,22879.56,38749.56,0.0,,7153.75,0.0,0.0,25-02-1954,,gnlu.ac.in,Gandhinagar
18417,17,44712.0,157800.0,0.0,0.0,54.0,,629.16,05-01-1966,2.00% @ 62,rsu.ac.in,Ahmedabad
18418,3,49512.0,66192.0,0.0,0.0,1800.0,0.0,0.0,13-11-1981,Part-Time Seasonal and Temporary (PST) Retirement Plan,baou.edu.in,Ahmedabad
18419,19,59076.0,131088.0,0.0,0.0,0.0,0.0,0.0,05-06-1973,,sdau.edu.in,Palanpur
18420,10,22879.56,38749.56,0.0,0.0,1236.4,,0.0,08-02-1975,,www.guts.education,Ahmedabad
18421,18,52464.0,125736.0,0.0,0.0,650.0,0.0,0.0,05-05-1984,2.00% @ 62,spuvvn.edu,Vallabh Vidhyanagar
18422,18,22879.56,38749.56,0.0,,753.5,,0.0,05-02-1978,,spuvvn.edu,Vallabh Vidhyanagar
18423,20,56316.0,98904.0,40.77,0.0,11650.0,0.0,17631.72,01-01-1973,2.00% @ 62,saurashtrauniversity.edu,Rajkot
18424,11,49512.0,66192.0,0.0,0.0,797.2,,29.88,26-01-1973,2.00% @ 62,ngu.ac.in,Patan
18425,10,49512.0,66192.0,0.0,0.0,0.0,,0.0,24-11-1978,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.guts.education,
18426,18,67656.0,143952.0,0.0,0.0,0.0,0.0,9237.72,18-09-1989,2.00% @ 55,spuvvn.edu,Vallabh Vidhyanagar
18427,13,59076.0,131088.0,0.0,0.0,5766.0,0.0,9329.16,13-08-1985,2.00% @ 62,kskvku.digitaluniversity.ac,Bhuj
18428,6,22879.56,38749.56,0.0,0.0,5445.0,,0.0,04-03-1962,,gfsu.edu.in,Gandhinagar
18429,12,67656.0,143952.0,0.0,0.0,5325.33,0.0,8564.64,13-07-1950,2.00% @ 60,iitram.ac.in,Ahmedabad
18430,18,37236.0,65448.0,0.0,460.0,349.99,,0.0,14-09-1987,Part-Time Seasonal and Temporary (PST) Retirement Plan,spuvvn.edu,Vallabh Vidhyanagar
18431,19,22879.56,38749.56,0.0,0.0,0.0,,0.0,13-02-1980,Part-Time Seasonal and Temporary (PST) Retirement Plan,sdau.edu.in,Palanpur
18432,12,22879.56,38749.56,0.0,0.0,6770.62,0.0,0.0,23-08-1988,,iitram.ac.in,
18433,6,59076.0,131088.0,0.0,0.0,2332.4,,10768.56,06-04-1986,Part-Time Seasonal and Temporary (PST) Retirement Plan,gfsu.edu.in,
18434,6,22879.56,38749.56,0.0,0.0,2563.0,,0.0,02-05-1973,,gfsu.edu.in,Gandhinagar
18435,19,22879.56,38749.56,0.0,0.0,1452.0,,0.0,01-11-1967,,sdau.edu.in,
18436,8,34152.84,333105.48,0.0,0.0,82.28,,0.0,08-04-1954,2.00% @ 55,gtu.ac.in,Ahmedabad
18437,6,22879.56,38749.56,0.0,,0.0,0.0,0.0,14-04-1986,Part-Time Seasonal and Temporary (PST) Retirement Plan,gfsu.edu.in,
18438,19,67656.0,143952.0,0.0,0.0,1200.0,,9084.24,06-03-1977,2.00% @ 55,sdau.edu.in,Palanpur
18439,14,26928.0,38172.0,0.0,0.0,0.0,,0.0,16-02-1989,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.mkbhavuni.edu.in,Bhavnagar
18440,6,59076.0,131088.0,0.0,0.0,5478.0,0.0,1769.64,27-07-1966,2.00% @ 55,gfsu.edu.in,Gandhinagar
18441,0,59076.0,131088.0,0.0,0.0,5074.14,,0.0,17-01-1971,2.00% @ 55,www.aau.in,Anand
18442,10,62484.0,79848.0,6145.67,0.0,499.1,,23510.64,07-05-1979,2.00% @ 55,www.guts.education,Ahmedabad
18443,20,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,09-07-1983,,saurashtrauniversity.edu,Rajkot
18444,14,49512.0,66192.0,0.0,0.0,0.0,,0.0,04-06-1982,Part-Time Seasonal and Temporary (PST) Retirement Plan,www.mkbhavuni.edu.in,Bhavnagar
18445,20,59076.0,131088.0,0.0,0.0,5000.0,,9084.24,18-10-1976,2.00% @ 62,saurashtrauniversity.edu,
18446,8,85188.0,150792.0,0.0,0.0,15748.0,0.0,10513.4,19-08-1988,2.00% @ 55,gtu.ac.in,Ahmedabad
18447,1,22879.56,38749.56,0.0,0.0,1477.25,,0.0,15-03-1975,,www.bknmu.edu.in,Junagadh
18448,3,85188.0,150792.0,0.0,0.0,45746.32,,23270.64,16-06-1971,2.00% @ 55,baou.edu.in,Ahmedabad
18449,2,59076.0,131088.0,0.0,0.0,0.0,,9084.24,05-09-1973,2.00% @ 62,ddu.ac.in,
18450,11,22879.56,38749.56,0.0,,3030.5,,0.0,25-11-1958,,ngu.ac.in,Patan
18451,6,49284.0,86568.0,0.0,0.0,650.0,,9237.72,06-11-1959,2.00% @ 55,gfsu.edu.in,Gandhinagar
18452,10,37380.0,65700.0,10.78,4161.15,650.0,0.0,5896.8,17-08-1989,2.00% @ 62,www.guts.education,
18453,1,28079.4,41432.76,0.0,0.0,0.0,0.0,0.0,23-11-1988,,www.bknmu.edu.in,
18454,3,22879.56,38749.56,0.0,0.0,4776.0,0.0,0.0,07-08-1969,,baou.edu.in,Ahmedabad
18455,13,22879.56,38749.56,0.0,,95.55,,0.0,05-02-1976,,kskvku.digitaluniversity.ac,Bhuj
18456,0,22879.56,38749.56,0.0,0.0,70.4,,0.0,19-02-1969,,www.aau.in,Anand
18457,20,22879.56,38749.56,0.0,0.0,2432.5,0.0,0.0,20-11-1971,,saurashtrauniversity.edu,Rajkot
18458,12,59076.0,131088.0,0.0,0.0,15960.02,,23233.29,11-11-1973,2.00% @ 55,iitram.ac.in,Ahmedabad
18459,8,22879.56,38749.56,0.0,0.0,29.9,0.0,0.0,15-02-1979,,gtu.ac.in,Ahmedabad
18460,10,67656.0,126600.0,0.0,0.0,0.0,0.0,8998.68,12-03-1969,2.00% @ 62,www.guts.education,Ahmedabad
18461,20,50148.0,71304.0,0.0,820.55,1023.79,0.0,8850.35,05-05-1961,2.00% @ 62,saurashtrauniversity.edu,Rajkot
18462,16,49512.0,66192.0,0.0,,7562.37,0.0,23097.42,25-03-1957,2.00% @ 55,www.nau.in,Navsari
18463,15,31200.0,44604.0,3.75,0.0,650.0,0.0,23270.64,19-01-1980,2.00% @ 62,msubaroda.ac.in,Vadodara
18464,6,22879.56,38749.56,0.0,0.0,0.0,0.0,0.0,19-11-1959,,gfsu.edu.in,Gandhinagar
18465,1,22879.56,38749.56,0.0,,864.2,0.0,0.0,22-03-1958,,www.bknmu.edu.in,Junagadh
18466,20,59076.0,131088.0,0.0,0.0,2777.22,0.0,0.0,02-09-1970,Part-Time Seasonal and Temporary (PST) Retirement Plan,saurashtrauniversity.edu,Rajkot
18467,6,49512.0,66192.0,0.0,0.0,-57.76,,2946.09,02-04-1972,,gfsu.edu.in,
18468,12,34152.0,59976.0,0.0,0.0,650.0,0.0,9237.72,14-05-1956,2.00% @ 62,iitram.ac.in,Ahmedabad
18469,14,59076.0,131088.0,0.0,0.0,4999.95,0.0,17631.72,04-01-1951,2.00% @ 62,www.mkbhavuni.edu.in,Bhavnagar
18470,11,59076.0,131088.0,0.0,0.0,1805.0,0.0,0.0,15-02-1960,Part-Time Seasonal and Temporary (PST) Retirement Plan,ngu.ac.in,Patan
18471,8,22879.56,38749.56,0.0,0.0,606.25,0.0,0.0,07-08-1983,,gtu.ac.in,
18472,5,22879.56,38749.56,0.0,,150.0,0.0,0.0,26-06-1989,,ayurveduniversity.edu.in,Jamnagar
18473,11,61824.0,95412.0,16127.0,0.0,10103.42,7464.88,8924.4,27-07-1964,3.00% @ 50,ngu.ac.in,Patan
18474,19,34152.0,59976.0,46.8,0.0,669.62,,17631.72,10-02-1965,2.00% @ 55,sdau.edu.in,Palanpur
18475,14,85188.0,150792.0,0.0,,10908.0,0.0,23270.64,09-08-1953,2.00% @ 55,www.mkbhavuni.edu.in,Bhavnagar
18476,15,59076.0,131088.0,0.0,0.0,0.0,,0.0,18-03-1965,Part-Time Seasonal and Temporary (PST) Retirement Plan,msubaroda.ac.in,Vadodara
18477,23,50148.0,71304.0,0.0,15633.72,1023.79,0.0,10090.87,21-08-1950,2.00% @ 55,vnsgu.ac.in,Surat
18478,19,22879.56,38749.56,0.0,0.0,4628.5,0.0,0.0,05-06-1968,,sdau.edu.in,Palanpur
18479,4,40452.0,75792.0,191.95,,660.8,,9329.16,26-06-1971,2.00% @ 60,gu.ac.in,Mehsana
18480,18,28079.4,41432.76,0.0,0.0,0.0,,0.0,16-05-1958,,spuvvn.edu,Vallabh Vidhyanagar
18481,8,28079.4,41432.76,0.0,0.0,0.0,,0.0,21-09-1953,,gtu.ac.in,Ahmedabad
18482,14,22879.56,38749.56,0.0,0.0,1254.0,0.0,0.0,22-05-1951,,www.mkbhavuni.edu.in,Bhavnagar
18483,6,85188.0,150792.0,0.0,,7614.0,,9237.72,02-03-1987,2.00% @ 55,gfsu.edu.in,Gandhinagar
18484,15,59076.0,131088.0,0.0,0.0,0.0,0.0,0.0,15-11-1968,Part-Time Seasonal and Temporary (PST) Retirement Plan,msubaroda.ac.in,Vadodara
18485,2,22879.56,38749.56,0.0,0.0,345.0,0.0,0.0,10-06-1963,,ddu.ac.in,
18486,17,60864.0,213120.0,0.0,0.0,60.0,0.0,22015.08,06-07-1972,2.00% @ 55,rsu.ac.in,Ahmedabad
18487,19,22879.56,38749.56,0.0,0.0,154.0,,0.0,10-09-1959,,sdau.edu.in,Palanpur
