,Id,game_seq,season_end,date,season_game_seq,playoff,team_id,Elo,opp_team_id,opp_Elo,win_equivalent,bet_ratio,home_crowd,opp_crowd,total_crowd
11692,56693,63087,2015,4/21/2015,84,1.0,10,1636.2638,0,1546.2174,54.686752,0.74913323,4400,1200,5600
11693,56694,17193,1976,12/13/1975,21,0.0,6,1495.4299,2,1506.1456,,0.62573475,3000,200,3200
11694,56695,8258,1968,2/11/1968,60,0.0,14,1381.5438,39,1466.8085,,0.52119315,5300,2200,7500
11695,56696,42826,2000,12/1/1999,15,0.0,48,,15,1592.3835,19.123394,0.21712029,9100,1100,10200
11696,56697,21105,1980,11/24/1979,20,0.0,11,1527.3265,25,1470.1327,,0.71195143,4000,3000,7000
11697,56698,14171,1973,3/2/1973,67,0.0,3,,0,1657.2894,,0.38259816,5900,4800,10700
11698,56699,45771,2002,1/30/2002,43,0.0,3,1503.6351,7,1333.8148,41.646183,0.82537693,8300,4800,13100
11699,56700,58105,2011,5/2/2011,89,1.0,2,1664.6747,18,1657.4961,,0.64952898,4200,200,4400
11700,56701,56413,2010,3/2/2010,59,0.0,42,,21,,49.595169,0.88869649,4300,5100,9400
11701,56702,10471,1970,2/25/1970,59,0.0,53,1477.21,55,1358.975,50.420265,0.77838188,3300,4700,8000
11702,56703,16633,1975,3/14/1975,70,0.0,8,1503.2263,2,1368.5431,43.199042999999996,0.79428411,4800,2300,7100
11703,56704,46501,2003,11/12/2002,8,0.0,27,1494.2429,14,1582.2405,39.286407000000004,0.51726604,6100,2700,8800
11704,56705,17685,1976,3/3/1976,67,0.0,47,1514.9335,51,1299.2065,43.188686,0.86026233,4900,1000,5900
11705,56706,4524,1959,3/18/1959,75,1.0,35,1493.5017,3,1451.8558,39.985352,0.69325459,5200,1100,6300
11706,56707,13928,1973,1/25/1973,52,0.0,1,1640.6632,41,1305.0607,,0.92466801,9200,1600,10800
11707,56708,62048,2015,11/24/2014,14,0.0,4,1254.7604,9,1616.8176,17.644669,0.18115781,4800,2700,7500
11708,56709,24438,1983,2/23/1983,55,0.0,19,1577.8948,5,1421.9436,49.836987,0.81356961,3100,3900,7000
11709,56710,11322,1971,12/31/1970,40,0.0,7,,10,1166.5416,,0.84623528,6700,5100,11800
11710,56711,50246,2005,5/31/2005,97,1.0,3,1640.1484,22,1697.4148,,0.56119037,6000,3000,9000
11711,56712,32114,1990,5/13/1990,91,1.0,1,1493.5282,3,1675.3339999999994,41.768177,0.38440043,5800,3300,9100
11712,56713,48933,2004,5/27/2004,97,1.0,2,,24,1666.2233,,0.67429787,5600,2500,8100
11713,56714,29940,1989,11/15/1988,6,0.0,30,1288.9761,19,1387.9452,21.097792000000002,0.50148356,4700,400,5100
11714,56715,57333,2011,1/4/2011,34,0.0,18,1633.5188,9,1550.556,54.389481,0.74139243,6200,3700,9900
11715,56716,35372,1993,3/23/1993,67,0.0,14,,9,1552.0963,56.658764,0.77713972,5500,900,6400
11716,56717,32704,1991,1/29/1991,43,0.0,20,1377.4805,1,1455.2144,,0.53199971,8600,1400,10000
11717,56718,30318,1989,1/18/1989,34,0.0,12,1459.6243,1,1594.3541,39.580482,0.45018554,6400,2700,9100
11718,56719,41114,1998,1/19/1998,39,0.0,19,1515.1970000000001,13,1568.1486,44.126915000000004,0.56729734,9200,200,9400
11719,56720,10014,1970,12/13/1969,32,0.0,1,1666.261,4,,59.512085,0.80633467,8300,2100,10400
11720,56721,6728,1965,3/20/1965,79,0.0,31,1577.7229,3,,49.638386,0.82791018,9100,5200,14300
11721,56722,11670,1971,2/17/1971,66,0.0,6,1521.224,28,1371.3241,,0.80822837,6400,4500,10900
11722,56723,8559,1968,4/15/1968,93,1.0,4,1678.842,0,1545.8711,59.805038,0.79266888,6000,3600,9600
11723,56724,12492,1972,12/22/1971,33,0.0,49,,45,1567.9041,,0.44952658,9100,300,9400
11724,56725,4977,1961,12/16/1960,26,0.0,3,,1,1412.4515,31.51926,0.65963542,7300,1500,8800
11725,56726,56425,2010,3/3/2010,64,0.0,9,,15,1410.8057,,0.81186438,4300,4200,8500
11726,56727,61213,2014,1/30/2014,46,0.0,1,1456.2875,10,1360.7777,36.963196,0.75499725,3000,5200,8200
11727,56728,11753,1971,3/1/1971,69,0.0,5,,28,1336.8397,54.7621,0.87554777,6900,4800,11700
11728,56729,53252,2008,12/19/2007,27,0.0,18,1618.2211,6,1647.7361,53.293076,0.60006696,7900,3500,11400
11729,56730,36956,1995,11/18/1994,9,0.0,2,1437.0188,10,1559.1191,35.135197,0.46823788,3300,1100,4400
11730,56731,41522,1998,3/20/1998,68,0.0,22,1655.7118,12,,57.066826,0.94385105,4900,3500,8400
11731,56732,59444,2013,11/30/2012,15,0.0,21,1380.1603,15,,27.892275,0.40913996,8000,1800,9800
11732,56733,60979,2014,12/30/2013,30,0.0,16,1525.4508,22,,,0.40473461,6100,1600,7700
11733,56734,1157,1950,12/25/1949,26,0.0,46,1440.2971,34,,,0.69379479,4500,3600,8100
11734,56735,40557,1997,6/6/1997,99,1.0,17,,5,,64.94014,0.55058002,5100,1200,6300
11735,56736,24486,1983,3/4/1983,58,0.0,0,1664.8063,4,1776.535,,0.48312736,7400,2800,10200
11736,56737,17609,1976,2/20/1976,59,0.0,2,,0,1583.0770000000002,37.207397,0.46147981,8700,4000,12700
11737,56738,16881,1975,5/13/1975,96,1.0,45,1647.5076,47,1576.1581,58.264862,0.72836971,3900,200,4100
11738,56739,62297,2015,12/27/2014,30,0.0,17,1401.8406,4,1266.167,30.964769,0.79521406,9200,700,9900
11739,56740,31849,1990,3/21/1990,67,0.0,17,,20,1348.0757,,0.89056891,8800,1700,10500
11740,56741,40504,1997,4/27/1997,84,1.0,14,1631.8542,6,1540.4454,56.31161899999999,0.75060427,8900,4600,13500
11741,56742,21080,1980,11/20/1979,22,0.0,9,1606.3575,2,1595.9467,52.337894,0.65375274,6100,2900,9000
11742,56743,42415,1999,4/20/1999,41,0.0,18,1367.3804,6,1553.816,,0.37811339,7300,4400,11700
11743,56744,55560,2010,11/1/2009,3,0.0,6,1541.9324,24,1368.6821,45.330143,0.82820445,5200,600,5800
11744,56745,62360,2015,1/5/2015,34,0.0,29,,1,,51.841675,0.89405107,5600,3700,9300
11745,56746,41190,1998,1/30/1998,43,0.0,12,1271.1895,5,1698.4061,,0.1319747,8000,1600,9600
11746,56747,24928,1984,11/22/1983,12,0.0,18,1490.8835,13,1559.3829,40.323299,0.54520923,4900,3800,8700
11747,56748,49006,2005,11/10/2004,3,0.0,8,,37,1301.0623,40.567745,0.84179121,8200,4600,12800
11748,56749,37623,1995,3/4/1995,57,0.0,10,1542.7051,1,1616.3761,44.213146,0.53781807,3100,3800,6900
11749,56750,37730,1995,3/19/1995,66,0.0,8,1358.6744,0,1432.9557,27.264253999999998,0.53694481,8100,1200,9300
11750,56751,27276,1986,1/17/1986,39,0.0,3,,16,1543.7129,37.938755,0.5237847,8900,2000,10900
11751,56752,56127,2010,1/20/2010,40,0.0,12,,16,1616.0072,29.47263,0.33177784,4100,4700,8800
11752,56753,26205,1985,1/6/1985,34,0.0,2,1640.1235,13,1474.4197,55.02965500000001,0.82193524,3500,2200,5700
11753,56754,57186,2011,12/13/2010,26,0.0,17,,12,1394.4279,,0.85660309,5500,2400,7900
11754,56755,20914,1980,10/19/1979,4,0.0,2,1536.6719,9,,,0.57142872,4600,1700,6300
11755,56756,18291,1977,12/14/1976,27,0.0,13,1531.3269,1,1473.4620000000002,44.66898,0.71274292,4000,900,4900
11756,56757,6810,1966,11/12/1965,14,0.0,3,1398.0629999999999,39,,,0.59865379,5200,5400,10600
11757,56758,24960,1984,11/26/1983,15,0.0,9,1581.7677,14,1534.1787,50.475006,0.70048124,7300,1100,8400
11758,56759,13360,1973,10/28/1972,9,0.0,53,1453.3492,47,1474.9275,,0.61097962,9300,3400,12700
11759,56760,37221,1995,12/30/1994,27,0.0,16,1530.1036,9,1545.8169,44.773037,0.61897349,5900,3600,9500
11760,56761,49829,2005,3/8/2005,59,0.0,10,1471.5162,23,,39.427593,0.64682776,3400,700,4100
11761,56762,62234,2015,12/19/2014,26,0.0,29,1678.4237,5,1594.3278,56.941715,0.74264115,8900,700,9600
11762,56763,2487,1953,1/27/1953,44,0.0,43,1582.39,1,1650.2218,48.076939,0.54616195,5700,2800,8500
11763,56764,14773,1974,12/1/1973,24,0.0,4,1320.7041,11,1423.5858,25.795506,0.49585298,7800,4100,11900
11764,56765,22791,1981,4/14/1981,87,1.0,13,1532.0411,11,1526.3323,43.699085,0.64760065,6500,2400,8900
11765,56766,41153,1998,1/24/1998,42,0.0,8,1458.5702,21,1432.9749,37.631325,0.67326397,8400,4000,12400
11766,56767,36532,1994,3/18/1994,65,0.0,9,1601.6113,25,1296.5115,51.976101,0.91148818,5400,600,6000
11767,56768,3876,1957,3/2/1957,67,0.0,43,1457.7313,0,1624.379,35.614075,0.40524566,4200,300,4500
11768,56769,8499,1968,3/22/1968,83,1.0,31,1562.5267,39,1363.9871,,0.84793973,3800,200,4000
11769,56770,14042,1973,2/10/1973,61,0.0,51,1459.5509,45,1577.4893,,0.47420755,7800,1600,9400
11770,56771,19994,1979,10/28/1978,7,0.0,11,1465.6843,4,1602.4658,36.599709000000004,0.44726405,6500,3900,10400
11771,56772,4217,1958,3/22/1958,76,1.0,3,1521.0605,31,1521.9586,40.564442,0.63887316,5400,1300,6700
11772,56773,56103,2010,1/16/2010,39,0.0,20,1422.955,10,1732.8931,,0.2299664,8900,1200,10100
11773,56774,23311,1982,2/2/1982,44,0.0,11,1493.3077,44,1386.8544,,0.76646215,4900,3300,8200
11774,56775,43456,2000,3/5/2000,58,0.0,16,1434.6805,10,1420.7922,32.968227,0.65826988,9200,3700,12900
11775,56776,53154,2008,12/5/2007,19,0.0,13,,18,1617.989,,0.72721606,7100,4800,11900
11776,56777,25202,1984,1/11/1984,37,0.0,6,1501.26,44,1392.3,41.831317999999996,0.76903498,7100,800,7900
11777,56778,31265,1990,12/20/1989,23,0.0,12,1451.4008,11,1491.9249,38.874966,0.58476621,3100,2200,5300
11778,56779,54178,2008,5/14/2008,94,1.0,0,1668.7292,10,1560.8583,57.833199,0.76791966,8300,2200,10500
11779,56780,39241,1996,4/27/1996,84,1.0,15,,7,1579.0433,51.576962,0.64607131,3800,1500,5300
11780,56781,55315,2009,4/1/2009,75,0.0,18,1570.2755,22,1485.7488,48.26812,0.74311483,8500,600,9100
11781,56782,7686,1968,11/6/1967,10,0.0,45,,47,1351.4486,37.823859999999996,0.54270953,7500,1100,8600
11782,56783,46273,2002,4/12/2002,79,0.0,30,,10,1422.8124,,0.79576087,8100,4100,12200
11783,56784,26645,1985,3/27/1985,72,0.0,3,,11,1530.6589,,0.64784914,6400,100,6500
11784,56785,39792,1997,1/11/1997,35,0.0,24,1438.0647,20,,35.800629,0.64975852,8600,200,8800
11785,56786,54487,2009,12/5/2008,17,0.0,27,1433.6016,2,,33.634403000000006,0.25866738,6000,2000,8000
11786,56787,60228,2013,3/20/2013,69,0.0,38,1400.9404,0,1528.8624,30.85409000000001,0.45990329999999996,7500,4900,12400
11787,56788,30403,1989,2/2/1989,45,0.0,16,1482.7837,7,1601.2368,41.574581,0.47346875,5100,400,5500
11788,56789,40968,1998,12/29/1997,29,0.0,5,1700.9783,18,,,0.9532901,4900,4600,9500
11789,56790,50051,2005,4/6/2005,74,0.0,15,1575.4589,10,1446.6201,,0.78873241,5300,4000,9300
11790,56791,22460,1981,2/6/1981,56,0.0,10,,8,1646.7704,35.849998,0.36456993,3200,1300,4500
11791,56792,51963,2007,12/22/2006,28,0.0,23,1510.0833,12,1485.5253,40.492245000000004,0.67194903,5400,4700,10100
11792,56793,40465,1997,4/18/1997,81,0.0,11,1628.4417,18,,54.967403000000004,0.91804832,8900,4300,13200
11793,56794,34384,1992,4/14/1992,79,0.0,24,1251.6967,12,,18.260782,0.21238279,6400,1500,7900
11794,56795,5047,1961,1/18/1961,51,0.0,28,,3,1441.1462,28.230997,0.58622056,7000,1600,8600
11795,56796,23332,1982,2/5/1982,45,0.0,8,,18,1337.3472,53.831478000000004,0.90122634,7200,5400,12600
11796,56797,10849,1971,10/25/1970,6,0.0,2,1547.9237,10,1258.4364,52.281017,0.90396422,3600,1200,4800
11797,56798,56770,2010,4/24/2010,85,1.0,8,1541.2056,7,1635.1868,,0.50866085,8200,1000,9200
11798,56799,49322,2005,12/23/2004,25,0.0,21,,22,1612.1685,52.115359999999995,0.64013445,7800,2100,9900
11799,56800,46440,2003,11/3/2002,3,0.0,14,,17,1519.8684,49.247634999999995,0.71021879,8900,4400,13300
11800,56801,56458,2010,3/8/2010,64,0.0,38,1468.0707,12,,,0.76845813,3000,4500,7500
11801,56802,12407,1972,12/11/1971,27,0.0,28,1383.9601,10,1298.7439,,0.74387169,5000,800,5800
11802,56803,21245,1980,12/21/1979,34,0.0,5,1437.0774,6,1593.7078,,0.41921648,6500,3700,10200
11803,56804,36466,1994,3/9/1994,59,0.0,22,,16,1548.6353,52.17041,0.70053166,6800,1300,8100
11804,56805,59907,2013,2/1/2013,47,0.0,17,1499.0887,9,1467.1333,41.054638,0.68126613,5600,900,6500
11805,56806,44924,2001,3/31/2001,72,0.0,5,1244.1476,22,1571.8079,17.183985,0.21240019999999998,6600,4000,10600
11806,56807,60731,2014,11/25/2013,14,0.0,3,1422.0524,8,1372.7042,33.335846000000004,0.70260155,3000,500,3500
11807,56808,32315,1991,11/28/1990,12,0.0,18,,20,1383.5098,41.969947999999995,0.76384741,8500,1900,10400
11808,56809,27684,1986,3/29/1986,77,0.0,13,1430.0343,17,1492.2217,32.417305,0.55420291,9300,5400,14700
11809,56810,22326,1981,1/10/1981,45,0.0,15,1549.152,8,1649.0227,,0.50018603,5900,1300,7200
11810,56811,9503,1969,3/18/1969,78,0.0,52,1386.6484,8,1287.5341,35.742859,0.75881517,6000,4100,10100
11811,56812,31500,1990,1/26/1990,42,0.0,3,1650.7271,6,1638.9142,58.386481999999994,0.6555773,3700,3300,7000
11812,56813,3973,1958,11/26/1957,13,0.0,3,,35,1424.8787,35.142231,0.67551631,3300,4400,7700
11813,56814,8282,1968,2/15/1968,63,0.0,5,,2,1587.3839,28.936161,0.3098079,8600,2600,11200
11814,56815,33520,1992,11/30/1991,13,0.0,13,1603.9877,14,1543.1799,53.39181899999999,0.7161988,5800,2300,8100
11815,56816,47663,2003,5/24/2003,96,1.0,19,,3,1567.4103,53.38133199999999,0.70119768,4700,4100,8800
11816,56817,13229,1972,4/21/1972,92,1.0,1,,0,1552.8605,,0.61028558,5800,4300,10100
11817,56818,41409,1998,3/4/1998,57,0.0,4,1393.6951,8,1488.7432,31.468615000000003,0.50712585,5000,600,5600
11818,56819,58871,2012,3/26/2012,51,0.0,19,1321.6693,17,1525.9479999999999,22.227766,0.35428047,4900,3700,8600
11819,56820,56867,2011,10/30/2010,2,0.0,13,1599.3099,38,1461.8961,48.935425,0.79684061,6300,3000,9300
11820,56821,24499,1983,3/5/1983,59,0.0,1,1535.7946,0,,45.78244,0.4478704000000001,8600,5200,13800
11821,56822,22636,1981,3/8/1981,71,0.0,4,1681.1511,8,1685.6775,60.166592,0.63404053,3500,500,4000
11822,56823,49707,2005,2/15/2005,52,0.0,12,1357.6371,18,1622.3359,,0.27927056,8400,4800,13200
11823,56824,40269,1997,3/21/1997,67,0.0,4,1323.0995,19,1385.4452,,0.55397773,3000,2100,5100
11824,56825,24120,1983,12/25/1982,27,0.0,25,,7,1503.8531,,0.73160118,7500,2200,9700
11825,56826,4886,1961,11/2/1960,7,0.0,2,1434.1538,1,1435.8345,33.823059,0.63783312,5400,2500,7900
11826,56827,29900,1989,11/8/1988,2,0.0,12,1350.382,2,1609.2076,,0.28612602,6000,3300,9300
11827,56828,951,1950,11/2/1949,1,0.0,34,1451.6565,35,1594.7988,40.004787,0.43823034,8200,1700,9900
11828,56829,25875,1985,11/6/1984,7,0.0,2,1609.8488,16,1512.1,49.538708,0.75737351,7200,1800,9000
11829,56830,22143,1981,12/7/1980,29,0.0,2,1621.6241,17,1413.2419,,0.855102,7300,800,8100
11830,56831,28077,1987,12/13/1986,23,0.0,1,1350.2145,7,1662.2897,25.309935,0.22779517,7800,2600,10400
11831,56832,4291,1959,11/28/1958,18,0.0,3,1503.6567,33,1540.9008,40.624103999999996,0.58934361,8300,4900,13200
11832,56833,60232,2013,3/21/2013,67,0.0,5,1521.9238,9,1490.7729,,0.68025964,5600,1100,6700
11833,56834,23459,1982,2/28/1982,54,0.0,7,1476.463,12,1499.495,35.961239,0.60898876,8800,4600,13400
11834,56835,33144,1991,4/7/1991,74,0.0,18,1341.1389,9,,,0.2117511,5200,5200,10400
11835,56836,31330,1990,12/30/1989,28,0.0,15,1522.3802,7,1552.3533,46.314861,0.59943408,3000,3200,6200
11836,56837,54194,2008,5/29/2008,97,1.0,2,,13,1682.317,63.073513,0.70297903,9200,4200,13400
11837,56838,3522,1956,2/15/1956,55,0.0,35,1494.8447,1,1525.4365,38.49390800000001,0.59857851,8900,1100,10000
11838,56839,59539,2013,12/14/2012,24,0.0,10,1328.0648,8,,23.27905100000001,0.39431787,3200,1100,4300
11839,56840,53693,2008,2/22/2008,52,0.0,20,,17,1653.3158,34.114971000000004,0.31627348,6900,300,7200
11840,56841,51812,2007,12/2/2006,17,0.0,12,1502.7682,8,1451.9142,,0.70440966,7700,500,8200
11841,56842,38747,1996,2/16/1996,48,0.0,1,1549.7568,4,1276.0217,47.967888,0.8957988000000001,5700,1900,7600
11842,56843,36407,1994,2/27/1994,53,0.0,23,1600.4518,30,1405.2865,51.933067,0.84541821,8500,2600,11100
11843,56844,31836,1990,3/20/1990,65,0.0,12,1447.3998,24,1355.9614,38.102108,0.7506361,8800,5100,13900
11844,56845,49697,2005,2/13/2005,51,0.0,23,1442.9768,38,1365.8763,,0.73486978,3000,3800,6800
11845,56846,26651,1985,3/27/1985,74,0.0,17,1507.158,18,1554.7058,,0.57491642,7000,200,7200
11846,56847,61152,2014,1/22/2014,43,0.0,23,1308.5276,7,1498.0979,21.698141,0.37387976,4200,1100,5300
11847,56848,52127,2007,1/14/2007,38,0.0,26,1463.0415,18,1700.4236,36.857605,0.31198946,7300,4200,11500
11848,56849,30043,1989,12/1/1988,12,0.0,8,1489.6694,10,1580.9271,,0.51257855,4000,3700,7700
11849,56850,3373,1956,12/13/1955,16,0.0,0,1534.2601,34,1574.1138,41.224987,0.58570313,4900,300,5200
11850,56851,48373,2004,2/4/2004,49,0.0,38,,18,1609.6113,35.941013,0.43301389,8500,300,8800
11851,56852,29688,1988,4/8/1988,74,0.0,0,1668.7026,19,1340.3899,57.609062,0.92169237,5700,300,6000
11852,56853,56725,2010,4/12/2010,81,0.0,4,1387.9344,22,1589.2649,28.954023,0.35817248,5500,3300,8800
11853,56854,53596,2008,2/6/2008,45,0.0,7,1445.374,2,1648.1726,35.956169,0.35623199,7400,4600,12000
11854,56855,58179,2012,12/30/2011,4,0.0,0,1572.1967,3,1394.1276,,0.83211541,6700,1200,7900
11855,56856,3318,1956,11/13/1955,4,0.0,40,1527.9282,33,1600.0917,,0.53997451,5600,3300,8900
11856,56857,2502,1953,2/1/1953,45,0.0,33,,46,1358.2220000000002,,0.88927186,5700,4000,9700
11857,56858,38295,1996,12/8/1995,17,0.0,19,1400.5723,15,1545.5439,32.710879999999996,0.43563959,7500,3400,10900
11858,56859,14721,1974,11/24/1973,21,0.0,1,,12,1535.0656,,0.7049554,6000,3100,9100
11859,56860,20403,1979,1/19/1979,44,0.0,36,1570.3622,13,1638.901,,0.54515296,3300,800,4100
11860,56861,30879,1989,4/21/1989,81,0.0,5,,25,1508.6927,46.747684,0.68054765,4700,2200,6900
11861,56862,52196,2007,1/24/2007,41,0.0,37,1424.8788,3,1569.4604,32.242691,0.43619165,6900,3700,10600
11862,56863,24986,1984,12/2/1983,18,0.0,0,1592.6232,9,1571.5975,,0.6674512,3700,5100,8800
11863,56864,46479,2003,11/9/2002,6,0.0,18,1657.6069,3,1567.5446,57.492782999999996,0.74915057,8300,300,8600
11864,56865,37979,1995,4/29/1995,84,1.0,1,,10,1478.1385,,0.80987364,4200,1100,5300
11865,56866,27638,1986,3/21/1986,72,0.0,13,1440.3846,2,1659.7772,,0.33463866,6200,3100,9300
11866,56867,25341,1984,2/7/1984,48,0.0,25,,11,,37.67046,0.66231799,6800,3400,10200
11867,56868,28360,1987,2/3/1987,48,0.0,9,,6,1427.2389,48.206759999999996,0.80030888,6900,200,7100
11868,56869,6402,1965,10/31/1964,6,0.0,31,1529.2734,3,1373.7849,44.684653999999995,0.81316531,8800,2500,11300
11869,56870,54374,2009,11/21/2008,12,0.0,12,1521.0027,5,1450.9393,41.708076,0.72690248,7800,3600,11400
11870,56871,53968,2008,3/28/2008,73,0.0,17,1652.7688,20,1327.0918,56.291363,0.92059022,6200,5200,11400
11871,56872,44186,2001,12/12/2000,21,0.0,26,1502.8428,15,1561.6725,42.389336,0.55897301,6000,2100,8100
11872,56873,4472,1959,2/20/1959,61,0.0,35,1488.375,1,1538.2848,,0.5715903,6400,1500,7900
11873,56874,40233,1997,3/16/1997,64,0.0,23,1560.3975,48,1204.4519,48.31299600000001,0.93243021,6100,5200,11300
11874,56875,34392,1992,4/15/1992,80,0.0,16,1260.024,2,1485.1328,19.983765,0.32735249,3000,3800,6800
11875,56876,45356,2002,11/30/2001,15,0.0,22,,27,,30.344683000000003,0.73680729,7300,4700,12000
11876,56877,35589,1993,4/24/1993,82,0.0,15,1529.9099,22,1480.4276,45.23185,0.70276284,3900,200,4100
11877,56878,49770,2005,2/27/2005,54,0.0,9,1437.114,24,1474.3531,33.636608,0.5893503999999999,4900,1500,6400
11878,56879,55205,2009,3/17/2009,68,0.0,18,1567.3865,3,1498.4338,47.991797999999996,0.72563136,3500,4400,7900
11879,56880,21953,1981,11/2/1980,11,0.0,9,1460.1168,10,1473.8898,,0.6216041999999999,3400,2100,5500
11880,56881,53525,2008,1/26/2008,42,0.0,13,1633.5465,38,1603.8462,51.639889000000004,0.67844069,3600,4100,7700
11881,56882,30937,1989,5/12/1989,87,1.0,3,1747.8499,8,1566.8912,65.16900600000001,0.83442628,4400,1100,5500
11882,56883,28304,1987,1/24/1987,40,0.0,21,1412.0667,3,1615.4264,,0.35549155,8300,1000,9300
11883,56884,18304,1977,12/17/1976,23,0.0,5,1414.9706,13,1527.6935,,0.48169845,3000,5300,8300
11884,56885,55623,2010,11/10/2009,7,0.0,22,1540.7911,27,1374.4579999999999,,0.82246476,3300,4100,7400
11885,56886,52408,2007,2/25/2007,55,0.0,3,1627.5365,5,1581.4778,,0.6986298000000001,4200,3800,8000
11886,56887,40137,1997,3/4/1997,60,0.0,30,1587.829,13,,51.062946000000004,0.91180497,4600,900,5500
11887,56888,54886,2009,1/30/2009,47,0.0,15,1462.8322,22,,37.719769,0.60394096,3300,4600,7900
11888,56889,47537,2003,4/11/2003,80,0.0,24,,20,,,0.86905038,5000,4000,9000
11889,56890,35646,1993,5/14/1993,89,1.0,30,1512.3837,1,,,0.37728658,8900,3100,12000
11890,56891,44827,2001,3/17/2001,67,0.0,30,1564.1923,27,,,0.87590134,8800,400,9200
11891,56892,58226,2012,1/4/2012,7,0.0,22,1662.1488,15,1491.4834,57.369232,0.82607698,8100,3100,11200
11892,56893,32573,1991,1/8/1991,33,0.0,17,1587.6765,10,1401.9352,52.01810800000001,0.83819509,3300,1700,5000
11893,56894,43687,2000,4/6/2000,75,0.0,16,1416.3325,18,1506.8994,32.026695000000004,0.51357198,7500,3700,11200
11894,56895,32277,1991,11/21/1990,10,0.0,17,1521.2769,23,,45.120490999999994,0.87105101,8700,1700,10400
11895,56896,8967,1969,12/26/1968,35,0.0,7,1506.5024,14,1317.5961,48.092655,0.84065086,7600,300,7900
11896,56897,18274,1977,12/11/1976,25,0.0,10,1582.54,7,,,0.86758798,9400,1000,10400
11897,56898,16833,1975,4/14/1975,83,1.0,0,1674.1715,11,1470.3425,,0.8518241,7000,4700,11700
11898,56899,46187,2002,3/31/2002,73,0.0,2,1658.7946,13,1661.2745,56.890125,0.63676953,5800,3700,9500
11899,56900,54574,2009,12/17/2008,25,0.0,4,,8,1410.3656,37.335148,0.70738536,6100,1100,7200
11900,56901,9692,1970,10/22/1969,4,0.0,28,1431.1754,2,1580.2197,37.345818,0.42988467,6900,2000,8900
11901,56902,57684,2011,2/23/2011,58,0.0,26,1329.6158,5,,,0.22696228,6000,2600,8600
11902,56903,41668,1998,4/9/1998,77,0.0,10,,5,1762.994,49.423149,0.36297905,7600,4300,11900
11903,56904,55143,2009,3/8/2009,64,0.0,26,1416.4445,17,1614.4806,,0.36254355,4100,3700,7800
11904,56905,6660,1965,2/21/1965,63,0.0,32,1407.5629999999999,4,1555.6603,31.458235,0.43122125,3800,1600,5400
11905,56906,40666,1998,11/14/1997,7,0.0,11,1583.2644,2,1636.9098,48.928139,0.5663166000000001,7400,4600,12000
11906,56907,60123,2013,3/6/2013,62,0.0,38,1437.7528,2,1537.2731,,0.5006904000000001,9400,2600,12000
11907,56908,31029,1990,11/12/1989,6,0.0,9,1494.0481,25,,41.447441,0.58556211,5600,1600,7200
11908,56909,54319,2009,11/13/2008,9,0.0,10,1588.1708,16,1568.1667,50.52264,0.66614461,6100,3800,9900
11909,56910,36872,1995,11/4/1994,1,0.0,13,1576.5996,12,1537.5773,47.972713,0.69003373,9000,3700,12700
11910,56911,49203,2005,12/7/2004,17,0.0,24,1654.5243,18,,,0.72017777,5300,5000,10300
11911,56912,43280,2000,2/6/2000,45,0.0,1,1565.6493,22,1573.1599,48.813385,0.63004541,3400,5200,8600
11912,56913,15478,1974,3/16/1974,76,0.0,45,1590.2872,49,1579.207,52.222122,0.6546244000000001,7500,3100,10600
11913,56914,37453,1995,2/4/1995,45,0.0,10,1533.7125,15,1587.2585,,0.56645709,6800,1700,8500
11914,56915,51401,2006,4/9/2006,77,0.0,24,1416.9342,7,1338.6213,32.717587,0.73622733,6000,3600,9600
11915,56916,2154,1952,2/9/1952,48,0.0,35,1645.519,40,1449.616,53.49514,0.84597242,7300,2800,10100
11916,56917,15533,1974,3/24/1974,80,0.0,0,1581.5525,11,1432.7097,51.811218,0.8072834,4300,1300,5600
11917,56918,1964,1952,11/22/1951,10,0.0,1,,34,,43.382903999999996,0.63182485,6400,600,7000
11918,56919,61653,2014,4/3/2014,74,0.0,42,1651.8601,13,1756.6329,56.843704,0.49313179,5000,1100,6100
11919,56920,28510,1987,3/4/1987,58,0.0,21,1425.1591,11,1547.5219,32.198929,0.46786171,4600,300,4900
11920,56921,26016,1985,12/1/1984,20,0.0,1,1521.7158,9,1546.6689,,0.60635221,8200,4500,12700
11921,56922,30453,1989,2/14/1989,49,0.0,30,,1,1611.0381,21.636414000000002,0.22038320000000008,7800,5300,13100
11922,56923,18554,1977,2/3/1977,50,0.0,13,1544.7529,5,1452.5875,43.614788,0.75141871,8200,900,9100
11923,56924,45103,2001,5/8/2001,88,1.0,8,1642.9117,30,1596.0511,55.503482999999996,0.69960076,6900,2700,9600
11924,56925,59651,2013,12/29/2012,30,0.0,37,1238.9181,38,,,0.4582537999999999,4400,1200,5600
11925,56926,45125,2001,5/26/2001,96,1.0,8,1642.781,4,1572.5815,55.632851,0.72705799,3400,3800,7200
11926,56927,58541,2012,2/11/2012,28,0.0,18,1610.5198,9,1561.9861,52.203891999999996,0.70162094,6100,2200,8300
11927,56928,13733,1973,12/26/1972,33,0.0,12,1566.9692,14,1344.6451,49.97707,0.86476535,5600,4300,9900
11928,56929,25946,1985,11/20/1984,14,0.0,18,,8,1603.4088,37.54645900000001,0.4439531,5800,600,6400
11929,56930,44713,2001,3/2/2001,59,0.0,0,1468.3029999999999,17,1647.6936,,0.38769558,4500,2800,7300
